id,enlem,boylam,ad
2931,-59.44878,120.76266,JOV
2932,-5.7335,-118.0726,ALM
2933,43.13806,77.55093,BUB
2934,0.97504,139.9361,EGV
2935,12.4808,70.40782,JBB
2936,55.76498,-174.20938,QTK
2937,2.49762,152.8821,MFF
2938,-21.05057,-66.62056,MJC
2939,36.41426,90.79518,GAP
2940,-13.10566,-151.92125,TIK
2941,71.10788,111.16301,CGO
2942,-4.52689,40.35696,LDS
2943,77.23246,-76.66986,BEO
2944,55.93216,-83.50518,ZKF
2945,63.2087,53.33772,FHG
2946,7.08663,-139.95315,AKS
2947,-44.58836,-86.75163,TBU
2948,-22.22505,-156.64012,KSD
2949,-27.06654,-122.7631,ARC
2950,-49.42203,-58.87821,FHF
2951,-18.90296,37.88961,TQF
2952,-37.19375,102.80441,PNT
2953,55.2415,-79.36026,MWQ
2954,-26.39417,118.80748,KEL
2955,33.35472,-23.72394,VXL
2956,6.35972,54.85125,JOF
2957,70.95947,67.70409,TKL
2958,62.43174,-76.84423,RBX
2959,14.42624,10.30872,JFR
2960,-6.85735,43.23806,PGA
2961,-18.31428,57.83179,ATI
2962,74.57579,119.5155,JOV
2963,54.39267,-151.66726,ULJ
2964,33.38078,16.58531,MLZ
2965,17.27496,-112.08867,JRM
2966,81.01365,84.50306,DOT
2967,-53.13741,-159.13167,UXK
2968,-23.98877,-89.13681,HSF
2969,-10.96405,-30.29646,GQC
2970,-56.21625,127.64869,HLL
2971,15.53122,-132.72722,GIP
2972,19.83828,-92.93,XVJ
2973,12.49899,-121.27918,DTF
2974,69.60134,-76.95834,MJC
2975,53.99781,65.83771,OYH
2976,65.73509,31.96466,HVR
2977,-30.53028,93.10455,ZES
2978,79.50192,-61.71641,KDZ
2979,77.78816,-70.40328,IJG
2980,-26.14825,26.19998,LCF
2981,-27.22792,51.3269,AMS
2982,11.2794,-38.67713,PZR
2983,26.67369,122.43698,CSR
2984,-11.95405,-60.74907,JGW
2985,65.49612,-53.03611,ETY
2986,44.44625,109.80988,NHO
2987,-5.79782,132.12578,GJV
2988,-62.47045,72.54202,OPE
2989,-87.59191,149.65045,XKQ
2990,-35.45219,-105.99888,MTS
2991,73.16046,159.3969,GCD
2992,24.37504,71.88089,YUG
2993,-85.39319,39.78022,RYW
2994,-88.241,60.05972,ELT
2995,-68.82478,115.90266,PLC
2996,16.45083,108.00377,OID
2997,54.34406,-158.03162,AWW
2998,-89.65781,-124.9132,WRU
2999,36.45993,5.59616,ZXS
3000,84.8843,-90.2749,TFN
3001,77.60998,-107.48565,KGJ
3002,-55.03028,80.2323,MFE
3003,7.74503,-136.82312,SBN
3004,11.98581,-51.0766,OWJ
3005,-0.60253,84.86341,NEP
3006,-78.14702,-134.87101,ZJA
3007,-15.98328,149.4839,SGZ
3008,-11.9208,-67.88048,XSW
3009,52.30306,43.72621,AJJ
3010,24.89385,88.43353,HRG
3011,-87.06179,-133.32576,VME
3012,3.86057,0.77526,HDU
3013,47.23735,-40.8615,RRB
3014,-14.22647,-34.70338,CKF
3015,-41.26952,-57.62978,BAC
3016,57.73302,22.53855,PYQ
3017,70.23357,147.63388,FKS
3018,-27.91134,-60.05579,NED
3019,63.88112,9.52896,AMD
3020,68.54742,-129.26208,PIS
3021,-42.217,-80.47962,ZDJ
3022,3.73275,0.45552,XHF
3023,-51.86175,-35.74866,ZDY
3024,-4.93817,-112.73519,BCQ
3025,-53.70274,-109.49677,SHX
3026,-71.30983,57.85976,PLV
3027,-47.64984,110.82437,ONS
3028,-35.33529,78.81367,OUZ
3029,-45.34734,54.25239,HHM
3030,14.57968,1.75581,YVY
3031,5.33803,-10.76795,JLR
3032,23.52124,65.21229,POZ
3033,46.64226,158.72508,DNF
3034,-64.72595,30.45941,DXK
3035,39.2026,-153.66522,NGW
3036,6.23995,62.53925,TKJ
3037,-39.22258,-109.73568,DGT
3038,-39.21873,-16.97633,MXW
3039,55.59167,40.89861,UYO
3040,63.62608,-119.82935,VZJ
3041,-89.94469,-49.07216,OQF
3042,-32.39006,-159.80885,RHP
3043,43.55056,-76.6162,LPR
3044,76.50015,-9.91016,WTB
3045,-23.43239,-17.49486,WUO
3046,-71.78831,-20.69295,YGN
3047,64.8261,-125.73571,KJD
3048,68.05288,83.74256,TTO
3049,72.83115,-164.57877,EQI
3050,76.90136,41.72291,HRZ
3051,-57.9757,-122.55353,GFT
3052,-1.20915,137.31688,JWF
3053,54.62135,-6.4486,GLF
3054,-35.36256,-6.36862,HHK
3055,44.97655,115.17262,MDN
3056,56.5347,150.58959,IJU
3057,50.70312,-23.67156,NLO
3058,74.90795,134.48972,VKJ
3059,-78.80536,89.41492,ORK
3060,80.23123,-25.82513,DWM
3061,88.78295,-122.51036,FVZ
3062,49.44143,4.1857,ZWI
3063,28.88163,47.66538,XFC
3064,-7.64478,-105.34026,RPZ
3065,13.4082,-69.691,ARK
3066,-66.21565,121.1574,SYR
3067,78.70557,-14.65634,DOS
3068,53.76922,152.81907,HEA
3069,-85.86424,43.82689,PTW
3070,85.6742,119.67489,YJE
3071,-54.36688,-42.21624,RMS
3072,72.97286,-13.5708,ZYV
3073,17.44527,119.35074,YKI
3074,-89.1833,-108.85502,AEM
3075,-53.50803,164.06344,GAT
3076,68.03854,131.90642,XXX
3077,-64.93829,-143.04023,ZQQ
3078,41.4317,6.55661,QCU
3079,1.2036,21.4043,ZRL
3080,-35.18921,152.33973,OYZ
3081,-72.2122,-17.71924,NSO
3082,-47.65294,-154.4849,HAY
3083,31.66529,111.3203,UXH
3084,72.58447,-174.4289,HYW
3085,57.49682,167.28366,GWI
3086,9.33868,-32.86195,NZD
3087,-78.89172,85.03804,EIY
3088,-51.66026,35.01192,RTN
3089,-39.19219,115.68176,XCF
3090,30.69409,136.79292,YHP
3091,-59.60949,89.56226,GIS
3092,54.37099,-162.43483,OVP
3093,-73.22786,-33.26845,XZD
3094,27.58674,11.67483,NDQ
3095,13.21199,24.15583,OVX
3096,36.94958,59.15443,IAT
3097,56.34456,172.19071,UCI
3098,62.29355,97.08833,MZG
3099,-26.03281,113.53858,NCU
3100,79.25811,-98.00596,KAT
3101,-31.82519,37.83123,ORE
3102,-26.81127,-4.70794,CIE
3103,-78.82963,120.73294,AWC
3104,33.51467,142.36491,URO
3105,-15.69056,-116.76923,VHB
3106,19.39775,71.93409,KTU
3107,-83.42532,-159.20556,EVK
3108,-13.69073,174.34263,RBR
3109,77.31238,-151.28242,SUH
3110,27.85259,-135.93091,RRG
3111,-0.77078,11.27787,FDE
3112,-24.04547,-179.09844,POA
3113,-12.49624,-62.08164,IPS
3114,-55.8495,175.27078,GHO
3115,-36.8265,-63.43612,MMS
3116,72.81287,28.99858,VRM
3117,-70.79425,-177.86162,ZNA
3118,-83.49509,151.17887,EQL
3119,-12.73949,-21.28761,MND
3120,73.42109,101.2661,BDY
3121,1.79775,-114.69366,SZB
3122,88.49081,-37.31475,LJP
3123,8.55212,-52.03372,KQQ
3124,-39.05653,69.00278,YNX
3125,38.14931,-167.36003,RQB
3126,-80.97906,-63.61245,QVS
3127,64.38081,-47.98192,RIO
3128,44.6559,94.76668,CUX
3129,74.47349,-29.01942,REG
3130,-26.87939,60.97377,XCL
3131,-22.52349,160.95056,FLD
3132,12.95216,-111.98486,UXE
3133,-14.16144,-21.79121,JGC
3134,-75.24182,12.00561,WPU
3135,-60.40868,10.36149,GJN
3136,17.23228,128.44581,LWP
3137,55.86102,143.17475,BFZ
3138,19.85621,89.20686,BKM
3139,-89.35561,123.15604,WWV
3140,-57.1345,167.10273,GQY
3141,74.66284,174.26585,ADY
3142,-60.26296,163.54877,QMW
3143,34.42353,-137.80523,GHK
3144,-17.50238,-88.05268,QZQ
3145,40.64304,1.75415,QWM
3146,-83.16879,166.12937,RRS
3147,-12.39275,-139.00778,CDV
3148,43.33324,-163.65253,URQ
3149,-54.63326,82.08558,VLE
3150,80.34954,24.35911,URJ
3151,33.48055,13.28381,CFX
3152,-24.74324,162.60579,PJR
3153,-25.5006,-152.43461,NAJ
3154,35.40888,90.25184,YUZ
3155,-29.267,-23.73819,MFE
3156,67.12678,-149.2481,BQQ
3157,-89.70498,-141.39679,IVJ
3158,-12.80023,143.91869,ICO
3159,37.41187,41.58308,QSF
3160,8.06342,79.09734,QKL
3161,-48.22378,-123.66587,EXC
3162,-0.81591,-88.97271,VQJ
3163,12.58266,106.55669,RGE
3164,3.13099,-115.05593,GFY
3165,21.29856,-133.55618,HUC
3166,-12.19018,150.35813,NOH
3167,69.1711,12.81518,JAQ
3168,78.61849,48.66674,PCY
3169,13.39874,74.17074,MKU
3170,-74.37258,145.60377,QGY
3171,-73.03414,-31.49657,XPA
3172,-4.74758,135.28439,NET
3173,43.50019,-41.00694,GTT
3174,-26.30941,-119.7827,GGI
3175,-10.5932,-147.21582,YXU
3176,65.98942,122.74273,OHB
3177,-86.21935,59.0142,KOK
3178,-27.1112,13.32737,EII
3179,17.21249,20.90896,ZFG
3180,-2.66624,94.81796,MHG
3181,53.94014,-93.1145,RLX
3182,-12.24519,101.51521,RVS
3183,-12.96537,52.12365,GWW
3184,-18.76764,-48.64088,CMT
3185,61.64701,52.58337,RSK
3186,77.70402,-170.99253,QBV
3187,-22.10277,90.5793,CUY
3188,-36.61368,-65.86283,ZRO
3189,1.74811,-29.74389,PJB
3190,5.72145,-179.12198,IEX
3191,-21.12403,-74.52637,QYN
3192,3.86714,-74.68434,HKK
3193,-45.24697,139.54456,UKW
3194,-8.6031,-168.98479,BIY
3195,71.0319,177.03835,IBX
3196,77.75403,101.85827,WQB
3197,65.75762,-142.98409,KBF
3198,15.80648,1.36972,QJA
3199,78.55896,-15.05498,GYZ
3200,-26.91248,-68.74708,LUB
3201,56.68703,77.2329,OHH
3202,-24.82403,127.56977,WRJ
3203,84.18198,82.92401,VET
3204,36.34436,1.79032,EAF
3205,57.41916,86.20046,SGZ
3206,87.41691,83.04753,HAZ
3207,37.30897,-5.7269,TKI
3208,89.40283,85.98265,NVU
3209,-43.24337,-110.08667,DFW
3210,47.70239,89.86807,SFA
3211,81.62026,63.42947,GOH
3212,56.12834,-3.17927,TXQ
3213,-85.24487,47.04506,EFB
3214,-41.22441,174.26609,BHP
3215,59.70269,6.88846,HOU
3216,26.13067,-109.10163,WBC
3217,12.04794,-141.04098,HQH
3218,50.59728,-85.82985,LUB
3219,62.59602,54.91327,TNE
3220,62.30275,160.8647,NAX
3221,3.5897,-136.24071,UEJ
3222,-26.87188,97.60443,NLK
3223,37.53731,139.75253,PLA
3224,-84.5987,-125.98912,FPY
3225,56.49506,-154.66289,XAI
3226,-54.80749,-78.55283,UVV
3227,22.49504,149.98252,TNS
3228,30.33583,43.75524,MSV
3229,34.97277,-105.52802,FBY
3230,15.00664,-84.8443,IFS
3231,-60.42791,65.92841,AKC
3232,1.1922,-178.31735,MBS
3233,70.75607,-149.79685,EAE
3234,1.99703,16.50594,BJZ
3235,-1.70906,119.73075,FMU
3236,-82.38909,38.49241,SDQ
3237,89.12288,-35.35873,UHY
3238,30.38076,-48.88587,DGA
3239,57.7101,-19.75507,PYK
3240,-43.74849,-53.23459,BFF
3241,54.12085,-149.8297,WZV
3242,-88.3763,124.03885,PYM
3243,51.87491,-100.89545,MZZ
3244,-17.59836,-50.3404,LGS
3245,80.65574,14.43076,TQJ
3246,39.2882,-133.14389,HNI
3247,66.67821,-32.30914,MYH
3248,-39.61386,169.61457,MQU
3249,35.3688,-169.02459,CUJ
3250,31.34218,-91.94115,BDU
3251,62.49114,10.61888,LTY
3252,-18.01407,-50.55237,ZKW
3253,-31.08729,54.21995,AMM
3254,70.20196,-27.5536,HWC
3255,-85.03176,-18.84967,RNI
3256,9.43605,-112.00206,HKE
3257,-61.32296,-106.61884,EVO
3258,-1.63673,-87.56966,YTU
3259,77.19804,68.84147,KQD
3260,53.75551,39.67681,HYH
3261,26.85457,121.00114,OTD
3262,4.9039,121.28254,WPD
3263,84.0685,-174.62256,UIX
3264,52.64325,-57.61775,BWD
3265,-89.97384,128.4258,LJA
3266,-22.32796,-176.58596,BMM
3267,73.82272,60.10355,VVN
3268,-25.41054,132.55023,RXD
3269,61.40086,-72.2239,ZEF
3270,-64.65467,-129.82767,HYV
3271,-77.74102,177.53034,AJW
3272,-64.07474,-59.0142,ATI
3273,-88.72269,76.47566,WZF
3274,-63.22088,90.94498,XJU
3275,-49.65646,21.33742,QDS
3276,-2.99139,0.16149,DEE
3277,-31.12731,-112.08042,AXG
3278,78.8397,167.36232,GYW
3279,-42.51502,-87.75969,ODB
3280,52.0532,-172.60945,SPI
3281,-72.7338,153.53149,MYV
3282,79.87894,64.48671,YQZ
3283,-83.5925,122.26986,MBG
3284,-81.88303,13.79217,GOS
3285,62.55674,22.87255,PFO
3286,-48.95883,-35.64691,QMI
3287,-75.03746,-151.21057,WFK
3288,-65.36467,-56.49115,WIN
3289,80.21322,134.2618,REB
3290,-15.81089,-129.30597,PML
3291,19.49959,146.16115,GAC
3292,56.22646,6.41743,SQI
3293,59.32542,-111.86983,YFO
3294,-62.01095,59.43732,IGJ
3295,58.09805,-16.08007,FOB
3296,40.02182,-137.17065,PBQ
3297,88.45796,107.0261,XNT
3298,54.20891,82.47324,IOY
3299,67.72287,-169.2395,SVY
3300,43.57531,-144.11303,QVD
3301,45.29166,161.50393,NTS
3302,-44.15936,152.23795,BLZ
3303,-24.78417,-78.82447,YOC
3304,84.74279,-23.59977,KEZ
3305,65.04922,-37.83397,LBI
3306,36.29486,-80.06807,TRK
3307,85.04702,164.19495,KGO
3308,86.07628,122.99068,UBS
3309,30.56341,25.08319,QKU
3310,-10.56396,-115.75363,HKD
3311,54.96179,-119.54324,CJW
3312,82.81031,61.58066,OZA
3313,13.28653,-14.10814,AIL
3314,-55.9481,171.78227,RCU
3315,72.0163,17.08761,UXS
3316,85.90083,146.72011,COC
3317,39.26128,98.18321,LTD
3318,-3.70753,-87.60489,CUU
3319,39.13031,-87.56752,GUD
3320,-19.6509,70.58376,URQ
3321,-72.7165,74.30046,HTN
3322,48.72774,-21.14537,FRS
3323,55.68523,-148.6162,VID
3324,-54.82472,163.31753,PHB
3325,-86.26081,89.44545,FPS
3326,12.61022,116.59908,HHT
3327,-37.49875,-109.78471,LZY
3328,73.16536,-146.75655,RFZ
3329,-23.75612,119.52373,ZBE
3330,-85.05561,-6.81112,HCL
3331,15.68329,-105.61727,FHM
3332,-56.46928,102.94146,EKT
3333,74.31678,-110.75349,NWT
3334,71.45488,160.96804,JWD
3335,73.30959,156.23675,BVA
3336,-48.46837,136.52312,AXR
3337,85.49946,171.88795,ETV
3338,1.56052,-4.36259,HRE
3339,-47.9713,110.4172,WKX
3340,40.48571,20.20897,GLO
3341,2.79074,3.32171,CDM
3342,20.52155,-79.13174,VGC
3343,-15.89579,-0.1835,POX
3344,-21.38059,-47.01854,EXC
3345,-70.75097,-99.82841,YQI
3346,-22.26697,71.99257,WDR
3347,-52.94269,139.35359,SZJ
3348,-46.48047,51.02803,UFE
3349,-50.15215,31.96533,XGC
3350,71.06518,-46.16726,FGZ
3351,-6.97707,18.18908,CAX
3352,-7.62131,-135.3621,FIF
3353,81.66695,106.24547,EWL
3354,5.67594,-14.4298,UEL
3355,-14.82469,105.68882,ZTT
3356,79.72762,92.79115,PCY
3357,86.13768,45.19462,FIE
3358,-79.25728,-99.37938,EVQ
3359,-20.05644,106.55575,CKF
3360,-87.8783,153.14812,YVF
3361,9.60924,141.4128,IVI
3362,24.03076,-72.31035,WLD
3363,61.45853,-73.96775,NJR
3364,60.56284,153.90455,FBA
3365,-26.10781,93.18972,BQG
3366,-41.41415,172.29715,DCT
3367,-3.79496,-109.24647,BMO
3368,-50.10111,30.76743,MRJ
3369,49.1334,75.34191,FDI
3370,10.89055,99.50572,ZAZ
3371,-25.76305,-161.24777,PXP
3372,57.2192,-67.16426,KCC
3373,1.29799,-46.03793,BMV
3374,34.06113,139.75579,XND
3375,-81.92066,17.66523,BGR
3376,-83.18351,68.98046,PPV
3377,-89.39024,-12.2998,KRW
3378,5.50908,137.17512,HNA
3379,82.69236,89.00331,HCJ
3380,-69.67464,-110.97401,SIN
3381,-58.18855,168.00241,IWI
3382,-17.29482,119.70516,VFK
3383,-27.21999,-124.86793,TYW
3384,25.06568,-36.39567,UCP
3385,-56.03546,10.58176,VMU
3386,34.03783,152.52863,OZL
3387,-47.92547,31.93974,LKR
3388,-59.38707,155.46185,ABR
3389,30.88983,98.90686,VIV
3390,-33.0576,-159.72335,DQC
3391,-58.76109,115.73096,OTG
3392,-7.91344,-153.38878,XVU
3393,-57.37502,-8.68171,JLV
3394,-44.2556,1.32715,RGI
3395,-82.52353,-154.20831,ZNI
3396,-72.19221,-48.21141,UIM
3397,17.90724,70.01901,RSY
3398,-54.08124,-161.90756,EJC
3399,44.28171,16.60828,EHX
3400,-40.17907,-12.62181,PZS
3401,-84.05476,86.05472,GFP
3402,22.70777,-167.93293,DPP
3403,24.76948,103.31006,JUX
3404,38.58672,130.21453,KTB
3405,-38.07126,-4.97605,MHE
3406,-49.77881,38.95021,OZM
3407,-78.79822,139.7207,MKZ
3408,67.33119,-175.10159,QXO
3409,24.47333,-29.57643,EDN
3410,-88.03878,-153.34447,LBY
3411,-45.31994,-7.4093,BFP
3412,79.84891,-173.47453,CYF
3413,41.29316,16.49245,UOU
3414,-72.52431,29.0321,MOS
3415,22.12402,21.33679,WGO
3416,-85.37353,-23.63436,HYD
3417,80.71371,81.40678,QOW
3418,42.61839,91.05888,UBF
3419,-17.31054,51.73888,EVM
3420,32.05731,-115.80028,EHN
3421,18.5431,-145.68974,OBY
3422,-40.90729,-32.79871,ZFK
3423,6.81388,-176.95998,UTM
3424,63.41972,156.03865,LOZ
3425,28.55535,-163.44975,VTH
3426,-42.34591,-18.12181,IHZ
3427,17.02175,19.86296,OBX
3428,-75.91176,156.62514,MLK
3429,-11.83797,-90.75148,WTZ
3430,-17.14304,-21.55762,QON
3431,-15.13238,-131.64024,ZDJ
3432,1.9902,-124.4604,XHL
3433,79.16435,78.93886,FHM
3434,-68.22149,120.56116,ODR
3435,-49.64345,117.23555,INJ
3436,23.91811,122.19605,RGI
3437,-15.35355,-4.40876,YYN
3438,34.60708,124.45966,ICN
3439,-37.58682,-9.38494,GNK
3440,-24.01188,169.18922,ENA
3441,16.92406,-119.92556,GZU
3442,7.91179,-78.17624,EYB
3443,43.16837,-157.18521,UGK
3444,-87.0539,-170.33165,ZMB
3445,55.80442,115.2959,UHD
3446,-49.83,-141.98254,BGE
3447,55.17227,-76.82448,VKY
3448,-87.85186,-172.1023,BFA
3449,2.81391,132.43387,WSZ
3450,88.30812,-45.79495,NAT
3451,77.86571,149.41775,WMR
3452,-0.53833,100.26613,OEW
3453,-63.63858,156.08616,CXE
3454,-27.19384,78.68369,FZX
3455,-38.99169,38.65557,ZOB
3456,-27.42749,-110.45195,QYZ
3457,-41.78817,-30.59934,XQY
3458,-60.91396,-63.4681,SHS
3459,49.45701,150.6113,YLN
3460,-85.58797,67.67555,ESE
3461,-64.49617,159.46951,QTL
3462,42.21044,68.93818,ZUI
3463,63.19355,-12.91457,MRT
3464,79.39271,-81.17559,CCK
3465,-67.82394,-101.52517,YWL
3466,-38.4078,12.73971,MRA
3467,1.77544,150.16946,SIB
3468,31.22475,42.74607,UCP
3469,-83.66703,-169.73874,RDE
3470,-41.9167,123.51747,WJL
3471,-12.62542,-80.30435,HZJ
3472,-7.01558,-23.2498,XDF
3473,-15.99596,-169.72904,KNW
3474,63.94574,-72.3574,PUY
3475,54.44231,-164.00793,RWW
3476,82.17766,-39.22174,WGO
3477,17.9635,-111.71883,KAF
3478,34.46229,-74.67319,UYL
3479,-6.30022,44.71901,VIQ
3480,4.08888,126.92885,NIY
3481,-40.09417,-27.29368,CXJ
3482,-30.86071,121.63439,PPD
3483,-79.29931,69.86772,QEB
3484,89.96446,-10.78973,YOZ
3485,-63.49297,143.03631,DHW
3486,54.15064,166.33892,KAA
3487,81.6827,-10.46054,MVT
3488,-8.36487,118.28555,IJD
3489,25.98823,-28.81761,RCR
3490,43.82058,-41.29944,QVE
3491,-35.98951,80.23802,FBC
3492,-23.3493,-113.12573,PKQ
3493,67.6283,111.68779,IYH
3494,84.69787,25.79344,BNX
3495,-21.74698,-143.21004,CSG
3496,-27.68721,7.48785,GXD
3497,-54.03467,105.55459,RWY
3498,53.08836,-168.44009,FBA
3499,-53.10698,-160.43697,ZJQ
3500,-54.62217,-23.09381,CVF
3501,0.14587,11.64068,UMV
3502,67.72805,26.48998,TDS
3503,-34.80075,-99.74439,BGH
3504,56.42869,-61.65111,FPL
3505,-57.10962,-121.12774,BPG
3506,60.94241,-168.40294,PAP
3507,45.62431,-178.57814,IXL
3508,16.98914,89.29567,QAK
3509,-58.18467,-29.62679,VFG
3510,12.9921,-109.47924,FFW
3511,2.60686,42.29045,ECU
3512,-7.32162,148.88791,NWF
3513,-33.71527,-98.00761,LQL
3514,-12.51027,117.84573,TCE
3515,-18.50595,123.29707,GRY
3516,-19.05389,-98.84518,TRP
3517,71.49461,18.15263,ZSP
3518,25.80013,-73.48512,KGM
3519,-50.80393,4.68772,RBF
3520,-27.84824,147.20596,DWS
3521,75.00723,-88.95562,RKZ
3522,-10.18547,24.23822,LHR
3523,7.32911,-17.11679,FSJ
3524,21.55583,-171.05446,HUY
3525,40.88032,16.00606,CMB
3526,-41.54436,-171.78275,DOE
3527,-64.98507,119.20164,WHI
3528,41.83082,92.49327,XJY
3529,-56.04996,43.29375,XGW
3530,32.16429,118.53708,LLV
3531,30.32173,35.36552,KZA
3532,-54.88587,-36.25482,MBZ
3533,-44.18962,140.76738,MLC
3534,78.25671,143.45016,FTP
3535,63.82275,176.633,UER
3536,34.84627,117.87794,ARI
3537,-20.20068,-64.25407,BLB
3538,-7.49976,101.88947,TPZ
3539,84.48339,66.91149,IJY
3540,-12.3706,-10.90381,NUP
3541,75.76612,-55.69218,IXM
3542,78.88638,43.74952,FIN
3543,-33.51483,-161.16646,JJS
3544,5.39115,12.9577,OGP
3545,27.21642,88.00007,VCS
3546,-61.35364,-141.86026,DMS
3547,48.98072,-26.77818,AQN
3548,53.9456,-144.115,TQK
3549,2.43736,92.50284,CKZ
3550,6.70859,89.64018,YYU
3551,81.67615,-141.02413,KCB
3552,8.65099,-89.27381,NAJ
3553,-62.90342,56.00174,RAA
3554,43.20365,-67.42268,WAT
3555,2.58234,-130.32577,GED
3556,-64.69127,98.15878,PLK
3557,-59.44651,169.0595,MKA
3558,-47.65959,111.99099,DFI
3559,71.3887,72.66166,WCH
3560,-40.49275,-153.43133,OSF
3561,3.51705,40.79227,EDL
3562,-21.0565,-138.21193,WVU
3563,68.52048,23.7231,SST
3564,3.56937,-165.41758,FAE
3565,83.68034,128.03906,TEH
3566,63.2732,172.67035,PYJ
3567,-52.18355,-149.8713,DYW
3568,-86.94347,-58.51057,GSO
3569,-30.24166,160.42786,SHJ
3570,44.04436,-169.21509,KKP
3571,-39.87543,-45.95725,MLK
3572,48.83328,144.71112,DTC
3573,-47.66981,55.1938,MAY
3574,7.27086,177.6131,FDM
3575,2.62049,-103.88249,ACI
3576,10.90377,173.1622,QUP
3577,66.20324,-123.3818,BQO
3578,45.53299,14.16363,CYT
3579,39.21067,-89.1799,GSQ
3580,51.01364,-117.62905,TPF
3581,27.08654,57.90865,TAM
3582,-19.37541,-5.7593,QNN
3583,-81.47245,120.8777,XOC
3584,86.22049,-67.84627,GDT
3585,73.70902,170.83421,FMM
3586,66.12027,-172.69581,EZP
3587,57.5627,119.2827,YFO
3588,70.12957,11.98788,HUR
3589,-23.77885,110.64738,GYN
3590,12.11871,123.683,TZL
3591,-82.2718,-147.06237,CRA
3592,-52.29936,-99.96352,ZDU
3593,8.31116,22.82832,KXS
3594,74.87278,162.61147,STB
3595,-18.70876,-84.39778,RJH
3596,11.78838,129.35236,DZY
3597,-35.20815,-166.02245,HZR
3598,26.04386,-120.74159,GDA
3599,-62.65606,-137.44051,UHN
3600,55.30813,-71.83382,BFR
3601,75.20055,-85.58438,QFL
3602,-79.16625,16.56465,QSP
3603,-54.03375,-78.2938,FNA
3604,-20.95329,142.29765,KJV
3605,-37.2539,13.96773,SDZ
3606,40.22846,115.75698,RUL
3607,32.06057,87.0903,RJZ
3608,62.38402,-6.45975,ORY
3609,-0.16015,-12.6861,WGZ
3610,43.82917,-71.51506,CEA
3611,-12.9006,61.85043,IFU
3612,51.29461,93.98415,QXA
3613,-58.47436,-49.31756,QGQ
3614,82.51995,-175.76883,DAA
3615,-57.30685,-129.64347,FTF
3616,57.44175,101.50168,MTJ
3617,-84.57755,-154.29512,OEI
3618,-42.56103,160.39324,ZIE
3619,-69.60076,109.61096,CTA
3620,7.49699,86.26154,KXA
3621,-78.10351,50.3272,ISD
3622,-36.60371,151.42276,BPI
3623,-48.4777,16.93626,AUU
3624,17.41112,157.6724,BFF
3625,81.07744,109.34081,BNG
3626,-5.69239,60.69751,HLH
3627,-78.08714,117.79985,TXI
3628,-36.52078,-135.8705,KLU
3629,-71.90648,39.10593,WHS
3630,47.85616,169.16002,QLJ
3631,-84.15737,59.23804,RFQ
3632,-75.6676,-66.35749,ZDC
3633,34.51839,149.61054,PNZ
3634,-35.73753,-142.03964,XKY
3635,-44.47948,-151.54162,CRD
3636,-9.7245,172.49447,CST
3637,71.88885,-77.0186,AZS
3638,-8.63156,-103.11878,ARK
3639,60.95595,-117.30688,VAB
3640,-5.43862,-61.74422,OMT
3641,49.68683,-32.53011,NSB
3642,-8.24253,149.07493,KQJ
3643,39.14782,-76.93268,PAK
3644,-49.25639,69.78211,WDP
3645,7.958,-58.29712,FKV
3646,80.31678,-75.6824,IEZ
3647,-67.34183,169.56198,IBF
3648,-81.02714,-134.41438,JRA
3649,-81.54144,4.11043,EXF
3650,-65.94705,33.92302,RSB
3651,-13.62791,91.0331,EUV
3652,-4.35763,97.76762,QHI
3653,-50.77192,42.73982,PMM
3654,-17.92769,-128.86015,QOZ
3655,46.46819,-58.84066,URM
3656,77.34982,68.52646,YGX
3657,-59.5412,-109.78803,CMP
3658,36.35999,-7.07439,LNR
3659,25.45248,-169.78909,CEJ
3660,81.63873,-5.11103,MRE
3661,78.64309,156.39232,HJV
3662,0.33971,-19.37914,FQN
3663,41.64749,-38.51469,MUO
3664,-14.46086,159.45414,KYL
3665,-71.51623,5.22277,MRK
3666,-29.50437,36.89563,XTK
3667,13.07992,-144.7165,LCG
3668,41.36958,85.85439,ZJX
3669,-74.56681,-173.65947,VUZ
3670,14.47042,-96.7113,VTG
3671,86.4839,141.97936,FAW
3672,65.21853,-94.51769,YDR
3673,55.52397,-105.01908,AAC
3674,53.65292,-74.15506,AYT
3675,29.46192,143.82433,XIE
3676,31.01933,119.59776,YXX
3677,18.08279,-96.16111,YKI
3678,4.47148,139.35481,NGU
3679,-65.81444,-168.67066,DKQ
3680,-88.15995,-52.48553,IHA
3681,37.14741,100.46407,ZXD
3682,9.06681,24.40786,MQR
3683,12.00751,-55.91809,DEW
3684,-89.79936,-110.23161,GED
3685,-5.37744,166.92608,IBD
3686,33.84995,149.42332,CLS
3687,-78.60525,158.38269,XSJ
3688,19.3208,120.81974,NPD
3689,-45.36181,38.23295,EHW
3690,71.10536,-23.73979,WBS
3691,-0.0967,46.72999,PZD
3692,-23.55009,92.46289,MFC
3693,-13.37961,-58.22472,IRG
3694,87.22813,110.84501,MEY
3695,37.53312,-162.10091,NLG
3696,34.05973,153.90278,FHV
3697,-45.38487,139.81227,ZUW
3698,89.36984,29.80079,BYT
3699,-65.42235,-103.6415,JZO
3700,-1.25811,1.28357,FBZ
3701,-7.24995,130.47598,GAZ
3702,-52.47448,165.66486,HCN
3703,-83.90577,-26.78969,KIA
3704,69.84041,-112.33675,RSO
